valorPagoEmpenho,log_target,te_uniEle_mean,te_orgProgEle_mean,te_progEle_mean,te_uniEle_median,te_orgProgEle_median,te_progEle_median,te_orgEle_mean,te_funEle_mean,te_subEle_mean,te_orgEle_median,te_funEle_median,te_subEle_median,te_descricaoElemento_mean,te_descricaoElemento_median,te_despesaDot_mean,target_box_cox,target_yeo_johnson,target_log,target_raiz_quadrada,target_inversa,target_z_score
26912.86,10.200396674534224,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,14.069114582562976,19.228157915454915,2.32242660919426,3.193805985737741,0.09803540312275773,0.2534535924176936
743.16,6.612256065475787,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,7.805776878826257,11.031863708505146,1.8889249065948246,2.5714307428892162,0.15123431247940405,-1.304261113201224
30463.33,10.324311769990404,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,14.297378318357898,19.531102718932775,2.3345014799659176,3.213146708444917,0.09685875652328635,0.30724868783646403
4899.53,8.4970986415148,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,11.008114261004541,15.193079848044809,2.139724768935402,2.914978326079767,0.11768722974619104,-0.48599691500887365
806.31,6.69370773329316,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,7.93969150701509,11.204523639143101,1.9011679408400233,2.5872200782486905,0.14939403389637113,-1.2689006090905437
28745.5,10.266271299684252,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,14.190372068674488,19.38905350672658,2.3288638907988846,3.2041022611153114,0.09740634849877344,0.28205165573335067
29964.77,10.30781100920822,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,14.266940611603427,19.490691074145627,2.332901958241776,3.2105779867818534,0.09701380817970717,0.3000852345260171
1053.03,6.960376191694347,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,8.38109685163704,11.774510155835141,1.9402335234164478,2.638252488238066,0.1436703954584059,-1.1531321862679895
1052.99,6.960338241390265,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,8.381033713740166,11.774428531252054,1.9402280710663888,2.638245295909815,0.1436711788018306,-1.153148661582976
960.12,6.868099271101851,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198976,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,8.56825255379669,8.227843556079064,11.576463905210613,1.926887397080718,2.62070587268046,0.14560069103945403,-1.1931922429539727
