valorPagoEmpenho,log_target,te_uniEle_mean,te_orgProgEle_mean,te_progEle_mean,te_uniEle_median,te_orgProgEle_median,te_progEle_median,te_orgEle_mean,te_funEle_mean,te_subEle_mean,te_orgEle_median,te_funEle_median,te_subEle_median,te_descricaoElemento_mean,te_descricaoElemento_median,te_despesaDot_mean
2405.92,7.786103200836879,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
507.38,6.2312291994384275,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
380.39,5.94382247363014,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
445.24,6.100856923879179,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
23848.36,10.079512661574887,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
153.36,5.039287536669418,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
920.93,6.8264692987654865,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
14678.88,9.594233127748176,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
380.39,5.94382247363014,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
2062.45,7.632134618223033,7.892788800172211,7.853918517059486,7.853918517059486,7.761225479794969,7.874187642334622,7.874187642334622,7.892788800172211,7.892788800172211,9.496275417198975,7.761225479794969,7.761225479794969,9.864911006935486,9.685055349002734,9.91854905648723,9.321007708190185
